Unnamed: 0,ST_NAME,YEAR,AC,CANDIDATE,SEX,AGE,CATEGORY,PARTY,VOTES
170026,KERALA,1977,114 PATHANAPURAM,2 A. GEORGE,M,,,KCP,30136.0
170027,KERALA,1977,114 PATHANAPURAM,3 L. SOLOMAN,M,,,IND,398.0
170028,KERALA,1977,114 PATHANAPURAM,4 C. RAVEENDRAN,M,,,IND,390.0
170029,KERALA,1977,115 PUNALOOR,1 P.K. SREENJVASAN,M,,,CPI,33870.0
170030,KERALA,1977,115 PUNALOOR,2 V. BHARATHAN,M,,,CPM,30668.0
170031,KERALA,1977,115 PUNALOOR,3 P.A. ITTY,M,,,IND,395.0
170032,KERALA,1977,115 PUNALOOR,3 P.A. ITTY,M,,,IND,395.0
170033,KERALA,1977,116 CHADAYAMANGALAM,1 CHANDRASEKHARAN NAIR,M,,,CPI,31906.0
170034,KERALA,1977,116 CHADAYAMANGALAM,2 N. SUNDARESAN,M,,,CPM,20219.0
170035,KERALA,1977,116 CHADAYAMANGALAM,3 G. GURUDAS,M,,,IND,1169.0
170036,KERALA,1977,117 KOTTARAKKARA,1 R. BALAKRISHAN PILLAI,M,,,KCP,37253.0
170037,KERALA,1977,117 KOTTARAKKARA,2 KOTTARA GOPALKRISHAN,M,,,INC,23098.0
170038,KERALA,1977,117 KOTTARAKKARA,3 PUTHOOR MAHESH,M,,,IND,295.0
170039,KERALA,1977,117 KOTTARAKKARA,4 SACHIDANANDAN,M,,,IND,66.0
170040,KERALA,1977,118 NEDUVATHUR,1 BHARGAVI THANKAPPAN,F,,,CPI,33941.0
170041,KERALA,1977,118 NEDUVATHUR,2 VETTIKAVALA KOCHUKUNJU,M,,,BLD,22019.0
170042,KERALA,1977,118 NEDUVATHUR,3 MARANAD NARAYANAN,M,,,IND,523.0
170043,KERALA,1977,118 NEDUVATHUR,4 K. SUDHAKARAN,M,,,IND,508.0
170044,KERALA,1977,118 NEDUVATHUR,5 A. KOCHUKARAMBAN,M,,,IND,402.0
170045,KERALA,1977,118 NEDUVATHUR,6 KOTTAKUZHY SUKUMARAN,M,,,IND,341.0
170046,KERALA,1977,118 NEDUVATHUR,7 N.S. PURUSHOTHAMAN,M,,,IND,246.0
170047,KERALA,1977,118 NEDUVATHUR,7 N.S. PURUSHOTHAMAN,M,,,IND,246.0
170048,KERALA,1977,118 NEDUVATHUR,8 KADAMANKODE BHASKARAN,M,,,IND,221.0
170049,KERALA,1977,118 NEDUVATHUR,9 K. KUNJU KUNJU,M,,,IND,163.0
170050,KERALA,1977,118 NEDUVATHUR,10 K. KUTTAN KUNJAN,M,,,IND,135.0
170051,KERALA,1977,118 NEDUVATHUR,11 V.K. VIJAYAN,M,,,IND,115.0
170052,KERALA,1977,118 NEDUVATHUR,12 RAGHUVAN RAMAN,M,,,IND,113.0
170053,KERALA,1977,118 NEDUVATHUR,13 A. RAGHAVAN,M,,,IND,84.0
170054,KERALA,1977,119 ADOOR,1 THENNALA BALAKRISHNA PILLAI,M,,,INC,31214.0
170055,KERALA,1977,119 ADOOR,2 MATHEW MUTHALALI,M,,,KCP,23826.0
170056,KERALA,1977,119 ADOOR,3 P.V. MATHEW,M,,,IND,2062.0
170057,KERALA,1977,119 ADOOR,4 THOTTATHIL MUNRALI,M,,,IND,500.0
170058,KERALA,1977,119 ADOOR,5 N. RAMANUJAN,M,,,IND,166.0
170059,KERALA,1977,120 KUNNATHUR,1 KALLADA NARAYANAN,M,,,RSP,43347.0
170060,KERALA,1977,120 KUNNATHUR,2 C.K. THANKAPPAN,M,,,CPM,25103.0
170061,KERALA,1977,121 KARUNAGAPALLY,1 P.M. SHERIFF,M,,,CPI,29739.0
170062,KERALA,1977,121 KARUNAGAPALLY,2 C.P. KARUNNAKARAN PILLAI,M,,,CPM,24255.0
170063,KERALA,1977,121 KARUNAGAPALLY,3 T.V. GOPI,M,,,IND,8217.0
170064,KERALA,1977,122 CHAVARA,1 BABY JOHN,M,,,RSP,36892.0
170065,KERALA,1977,122 CHAVARA,2 A. NOORUNDIN KUNJU,M,,,IND,17583.0
170066,KERALA,1977,122 CHAVARA,3 N. KIRSHNAN KUTTY,M,,,IND,3450.0
170067,KERALA,1977,122 CHAVARA,4 VARGHESE GEORGE,M,,,IND,1368.0
170068,KERALA,1977,122 CHAVARA,5 J. VINCENT KEKKAS,M,,,IND,859.0
170069,KERALA,1977,122 CHAVARA,6 CHAVARA SURENDRAN PILLAI,M,,,IND,438.0
170070,KERALA,1977,122 CHAVARA,7 CHAVARA T. KUNJU KUNJU,M,,,IND,70.0
170071,KERALA,1977,123 KUNDARA,1 A.A. RASHIM,M,,,INC,29758.0
170072,KERALA,1977,123 KUNDARA,2 V.V. JOSEPH,M,,,IND,29362.0
170073,KERALA,1977,123 KUNDARA,3 M.M. KEMAL,M,,,IND,547.0
170074,KERALA,1977,123 KUNDARA,4 P. VASUDEVAN,M,,,IND,270.0
170075,KERALA,1977,124 QUILON,1 THYAGARAJAN,M,,,RSP,37065.0
170076,KERALA,1977,124 QUILON,2 N. PADMALOCHANAN,M,,,CPM,24049.0
170077,KERALA,1977,124 QUILON,3 HARIDAS (KUTTAN),M,,,IND,703.0
170078,KERALA,1977,124 QUILON,4 JALALUDHEEN,M,,,SUC,322.0
170079,KERALA,1977,124 QUILON,5 L.N. POTTY,M,,,IND,297.0
170080,KERALA,1977,124 QUILON,6 SHAHUL HAMEED,M,,,IND,125.0
170081,KERALA,1977,124 QUILON,7 G. ELIAS,M,,,IND,76.0
170082,KERALA,1977,124 QUILON,8 ALEX,M,,,IND,33.0
170083,KERALA,1977,125 ERAVIPURAM,1 R.S. UNNI,M,,,RSP,39119.0
170084,KERALA,1977,125 ERAVIPURAM,2 R.M. PARAMESWARAN,M,,,IND,22666.0
170085,KERALA,1977,125 ERAVIPURAM,3 MAYYANAD N. VISWAMBHARAN,M,,,IND,2118.0
170086,KERALA,1977,125 ERAVIPURAM,4 N. SUGATHAN,M,,,IND,1507.0
170087,KERALA,1977,125 ERAVIPURAM,5 V. NATARAJAN,M,,,SUC,781.0
170088,KERALA,1977,125 ERAVIPURAM,6 NAGARAJAN POTTI,M,,,IND,485.0
170089,KERALA,1977,125 ERAVIPURAM,7 E. SHAMSUDDIN,M,,,IND,171.0
170090,KERALA,1977,126 CHATHANOOR,1 J. CHITHARANJAN,M,,,CPI,38787.0
170091,KERALA,1977,126 CHATHANOOR,1 J. CHITHARANJAN,M,,,CPI,38787.0
170092,KERALA,1977,126 CHATHANOOR,2 VARINJA VASU PILLAI,M,,,BLD,20016.0
170093,KERALA,1977,126 CHATHANOOR,3 N. GANAPATHI PILLAI,M,,,IND,1691.0
170094,KERALA,1977,126 CHATHANOOR,4 PAZHANGALAM BADARUDDIN,M,,,SUC,825.0
170095,KERALA,1977,126 CHATHANOOR,5 K. GOPALAKRISHNAN,M,,,IND,437.0
170096,KERALA,1977,127 VARKALA,1 T.A. MAJEED,M,,,CPI,25210.0
170097,KERALA,1977,127 VARKALA,2 SHAMSUDDIN,M,,,BLD,18991.0
170098,KERALA,1977,127 VARKALA,3 PRIYADARASANAN,M,,,IND,5702.0
170099,KERALA,1977,127 VARKALA,4 BALAN,M,,,IND,1165.0
170100,KERALA,1977,128 ATTINGAL,1 VAKKAM PURUSHOTHAMAN,M,,,INC,32452.0
170101,KERALA,1977,128 ATTINGAL,2 VARKALA RADHAKRISHNAN,M,,,CPM,23892.0
170102,KERALA,1977,128 ATTINGAL,3 G. DEVARAJAN,M,,,IND,942.0
170103,KERALA,1977,128 ATTINGAL,4 P.K. BALAKRISHNAN,M,,,IND,319.0
170104,KERALA,1977,128 ATTINGAL,5 HENRY,M,,,IND,258.0
170105,KERALA,1977,129 KILIMANOOR,1 P.K. CHATHAN MASTER,M,,,CPI,32242.0
170106,KERALA,1977,129 KILIMANOOR,2 C.K. BALAKRISHNAN,M,,,CPM,31412.0
170107,KERALA,1977,130 VAMANAPURAM,1 N. VASUDEVAN PILLAI,M,,,CPM,31463.0
170108,KERALA,1977,130 VAMANAPURAM,2 M. KUNJU KRISHNAN PILLAI,M,,,INC,29071.0
170109,KERALA,1977,130 VAMANAPURAM,3 K. THANKAPPAN,M,,,IND,651.0
170110,KERALA,1977,130 VAMANAPURAM,4 K. SUSEELAN NAIR,M,,,IND,102.0
170111,KERALA,1977,131 ARIYANAD,1 K.C. VAMADEVAN,M,,,RSP,26100.0
170112,KERALA,1977,131 ARIYANAD,2 THAKIDI KRISHANAN NAIR,M,,,BLD,18908.0
170113,KERALA,1977,131 ARIYANAD,3 KATTAKKADA CHRISTPOHER,M,,,IND,5097.0
170114,KERALA,1977,131 ARIYANAD,4 MARY BHAVANAM YPHANNAN,M,,,IND,841.0
170115,KERALA,1977,131 ARIYANAD,5 R. BALAKRISHNA PILLAI,M,,,IND,658.0
170116,KERALA,1977,131 ARIYANAD,6 KATTAKKADA C. SUKUMARAN,M,,,IND,252.0
170117,KERALA,1977,131 ARIYANAD,7 MATTAPPALLY A BDUL MAJEED,M,,,IND,143.0
170118,KERALA,1977,131 ARIYANAD,8 K. SOMASEKHARAN NAIR,M,,,IND,134.0
170119,KERALA,1977,132 NEDUMANGAD,1 KANIAPURAM RAMACHANDRAN NAIR,M,,,CPI,34731.0
170120,KERALA,1977,132 NEDUMANGAD,1 KANIAPURAM RAMACHANDRAN NAIR,M,,,CPI,34731.0
170121,KERALA,1977,132 NEDUMANGAD,2 R. SUNDARESAN NAIR,M,,,IND,23992.0
170122,KERALA,1977,132 NEDUMANGAD,3 A.C. DAS,M,,,IND,1973.0
170123,KERALA,1977,132 NEDUMANGAD,4 ARYANAD M. KUTTAPPAN,M,,,IND,1218.0
170124,KERALA,1977,133 KAZHAKKOOTTAM,1 THLAEKUNNIL BASHEER,M,,,INC,37014.0
170125,KERALA,1977,133 KAZHAKKOOTTAM,2 A. ESSUDDIN,M,,,MLO,22637.0
170126,KERALA,1977,133 KAZHAKKOOTTAM,3 M. ALIKUNJU SHASTRY,M,,,IND,832.0
170127,KERALA,1977,133 KAZHAKKOOTTAM,4 J. RAMACHANDRA KURUP,M,,,IND,468.0
170128,KERALA,1977,133 KAZHAKKOOTTAM,5 KAIKARA SHAMSUDDIN,M,,,BLD,381.0
170129,KERALA,1977,133 KAZHAKKOOTTAM,6 V. SOMANATHAN,M,,,IND,254.0
170130,KERALA,1977,133 KAZHAKKOOTTAM,7 MANATHALA VELAYUDHAN NAIR,M,,,IND,161.0
170131,KERALA,1977,134 TRIVANDRUM NORTH,1 K. RAVEENDRAN NAIR,M,,,IND,31971.0
170132,KERALA,1977,134 TRIVANDRUM NORTH,2 S. DHARMARAJAN,M,,,CPM,25806.0
170133,KERALA,1977,134 TRIVANDRUM NORTH,3 V. VASUDEVAN,M,,,IND,966.0
170134,KERALA,1977,134 TRIVANDRUM NORTH,4 N.T. GOPALAN,M,,,IND,745.0
170135,KERALA,1977,134 TRIVANDRUM NORTH,5 MATHEW M. PHILIP,M,,,IND,572.0
170136,KERALA,1977,134 TRIVANDRUM NORTH,6 B. MADHAVAN NAIR,M,,,IND,544.0
170137,KERALA,1977,135 TRIVANDRUM WEST,1 K. PANKAJAKSHAN,M,,,RSP,31224.0
170138,KERALA,1977,135 TRIVANDRUM WEST,2 S.M. NOOHU,M,,,BLD,20301.0
170139,KERALA,1977,135 TRIVANDRUM WEST,3 E.P. EAPEN,M,,,IND,4718.0
170140,KERALA,1977,135 TRIVANDRUM WEST,4 AUGUSTIN LOPAZ,M,,,IND,2104.0
170141,KERALA,1977,135 TRIVANDRUM WEST,5 K. KARTHIKEYAN,M,,,IND,243.0
170142,KERALA,1977,135 TRIVANDRUM WEST,6 Y. ALPHOSE,M,,,IND,192.0
170143,KERALA,1977,135 TRIVANDRUM WEST,7 K. SREEKANTAN,M,,,IND,191.0
170144,KERALA,1977,135 TRIVANDRUM WEST,8 PAUL HENRY ROZARIO,M,,,IND,152.0
170145,KERALA,1977,136 TRIVANDRUM EAST,1 P. NARAYANAN NAIR,M,,,IND,33405.0
170146,KERALA,1977,136 TRIVANDRUM EAST,2 J. SARADAMMA,F,,,CPM,22802.0
170147,KERALA,1977,136 TRIVANDRUM EAST,3 DAMARIS CHARLES,F,,,IND,1063.0
170148,KERALA,1977,136 TRIVANDRUM EAST,4 P. SUSEELAN,M,,,IND,278.0
170149,KERALA,1977,136 TRIVANDRUM EAST,5 K.M. ABDUL HAKIM,M,,,IND,255.0
170150,KERALA,1977,137 NEMOM,1 S. VARADARAJAN NAIR,M,,,INC,32063.0
170151,KERALA,1977,137 NEMOM,2 PALLICHAL SADASIVAN,M,,,CPM,25142.0
170152,KERALA,1977,137 NEMOM,3 THONSON JOSEPH,M,,,IND,3778.0
170153,KERALA,1977,138 KOVALAM,1 A. NEELLALOHITHADASAN NADAR,M,,,IND,32549.0
170154,KERALA,1977,138 KOVALAM,2 N. SAKTHAN,M,,,KEC,28435.0
170155,KERALA,1977,138 KOVALAM,3 N. SHIVADAS,M,,,IND,2341.0
170156,KERALA,1977,138 KOVALAM,4 N. PRABHAKARAN,M,,,IND,1713.0
170157,KERALA,1977,138 KOVALAM,5 R. KUTTAN NADAR,M,,,IND,528.0
170158,KERALA,1977,138 KOVALAM,6 A.P.P. RAJA,M,,,IND,272.0
170159,KERALA,1977,139 NEYYATTINKARA,1 R. SUNDARESAN NAIR,M,,,IND,30372.0
170160,KERALA,1977,139 NEYYATTINKARA,2 R. PARAMESWARAN,M,,,CPM,24678.0
170161,KERALA,1977,139 NEYYATTINKARA,3 I. STUART,M,,,IND,5959.0
170162,KERALA,1977,139 NEYYATTINKARA,4 P. JOSHUA,M,,,IND,1079.0
170163,KERALA,1977,140 PARASSALA,1 M. KUNJUKRISHNAN NADAR,M,,,INC,34485.0
170164,KERALA,1977,140 PARASSALA,2 M. SATHYANESAN,M,,,CPM,21084.0
170165,KERALA,1977,140 PARASSALA,3 CHENKAL PURUSHOTHAMAN NAIR,M,,,IND,3107.0
170166,KERALA,1977,140 PARASSALA,4 PARASALA BALAKRISHNAN NAIR,M,,,IND,661.0
170167,KERALA,1977,140 PARASSALA,5 M. BHASKARAN,M,,,IND,519.0
170168,KERALA,1980,1 MANJESHWAR,1 DR. A. SUBBA RAO,M,,,CPI,20816.0
170169,KERALA,1980,1 MANJESHWAR,2 CHORKALAM ABDULLAH,M,,,MUL,20660.0
170170,KERALA,1980,1 MANJESHWAR,3 ICHLAMPEDY RAMA RAI,M,,,IND,11077.0
170171,KERALA,1980,1 MANJESHWAR,4 M. A. ABDULLA MALLATH,M,,,IND,361.0
170172,KERALA,1980,2 KASARAGOD,1 C. T. AHAMEDALI,M,,,MUL,30793.0
170173,KERALA,1980,2 KASARAGOD,2 GORVACIS AREECKAL,M,,,KEC,14113.0
170174,KERALA,1980,2 KASARAGOD,3 KAYYAR KINHANNA RAI,M,,,IND,5742.0
170175,KERALA,1980,2 KASARAGOD,4 K. KISHNAN,M,,,IND,398.0
170176,KERALA,1980,2 KASARAGOD,5 A. G. NAIR,M,,,IND,355.0
170177,KERALA,1980,3 UDMA,1 K. PURUSHOTHAMAN,M,,,CPM,31948.0
170178,KERALA,1980,3 UDMA,2 N. K. BALAKRISHNAN,M,,,IND,26928.0
170179,KERALA,1980,3 UDMA,3 M. KUMHIRAMAN NAMBIAR,M,,,IND,9127.0
170180,KERALA,1980,3 UDMA,4 T. BHARATHAN,M,,,IND,731.0
170181,KERALA,1980,3 UDMA,5 K. DAMODARAN NAIR,M,,,IND,336.0
170182,KERALA,1980,4 HOSDRUG,1 K. T. KUMARAN,M,,,CPI,42136.0
170183,KERALA,1980,4 HOSDRUG,2 T. KUMARAN MASTER,M,,,INC,32031.0
170184,KERALA,1980,5 TRIKARIPUR,1 P. KARUNAKARAN,M,,,CPM,47643.0
170185,KERALA,1980,5 TRIKARIPUR,2 K. P. KUNHIKANNAN,M,,,INC,32026.0
170186,KERALA,1980,5 TRIKARIPUR,3 V. V. RAGHAVAN,M,,,IND,946.0
170187,KERALA,1980,6 IRIKKUR,1 RAM CHANDRAN KACANNOPPALLY,M,,,INC(U),37440.0
170188,KERALA,1980,6 IRIKKUR,2 DR. K. C. JOSEPH,M,,,KCJ,31992.0
170189,KERALA,1980,6 IRIKKUR,3 JOSEPH CHIRAVAYALIL,M,,,INC,327.0
170190,KERALA,1980,6 IRIKKUR,4 PLATHOTTTAM MATHEW,M,,,IND,217.0
170191,KERALA,1980,6 IRIKKUR,5 V. M. NARAYANAN NAMBISSAN,M,,,IND,168.0
170192,KERALA,1980,7 PAYYANNUR,1 N. SUBRAMMANIYA SHENOY,M,,,CPM,46351.0
170193,KERALA,1980,7 PAYYANNUR,2 T. V. KORAN,M,,,IND,26939.0
170194,KERALA,1980,7 PAYYANNUR,3 K. V. KUNHIRAMAN,M,,,IND,1147.0
170195,KERALA,1980,7 PAYYANNUR,4 S. BHARATHA SHEMOY,M,,,IND,211.0
170196,KERALA,1980,7 PAYYANNUR,5 V. GOPALAN,M,,,IND,202.0
170197,KERALA,1980,8 TALIPARAMBA,1 C. P. MOOSSAN KUTTY,M,,,CPM,47420.0
170198,KERALA,1980,8 TALIPARAMBA,2 CHANDREN T. P.,M,,,IND,30829.0
170199,KERALA,1980,8 TALIPARAMBA,3 M. EBRAHIM,M,,,IND,1395.0
170200,KERALA,1980,8 TALIPARAMBA,4 P. GOVINDAN,M,,,IND,364.0
170201,KERALA,1980,9 AZHIKODE,1 P. DEVOOTY,F,,,CPM,38985.0
170202,KERALA,1980,9 AZHIKODE,2 T. V. NARAYANAN,M,,,INC,24502.0
170203,KERALA,1980,9 AZHIKODE,3 B. KUNHAMU,M,,,IND,464.0
170204,KERALA,1980,10 CANNANORE,1 P. BHASKARAN,M,,,JNP,35565.0
170205,KERALA,1980,10 CANNANORE,2 O. BHARATHAN,M,,,CPM,35216.0
170206,KERALA,1980,10 CANNANORE,3 N. JAYAPRAKASH,M,,,IND,430.0
170207,KERALA,1980,10 CANNANORE,4 P. P. ABDURAHIMAN,M,,,IND,153.0
170208,KERALA,1980,11 EDAKKAD,1 P. P. V. MOOSA,M,,,IML,39843.0
170209,KERALA,1980,11 EDAKKAD,2 K. SUDHAKARAN,M,,,JNP,29886.0
170210,KERALA,1980,11 EDAKKAD,3 K. V. KORAN,M,,,IND,617.0
170211,KERALA,1980,11 EDAKKAD,4 K. DAMODARAN,M,,,IND,334.0
170212,KERALA,1980,12 TELLICHERRY,1 M. V. RAJAGOPALAN,M,,,CPM,42673.0
170213,KERALA,1980,12 TELLICHERRY,2 V. P. MARAKIKAR,M,,,INC,25971.0
170214,KERALA,1980,12 TELLICHERRY,2 V. P. MARAKIKAR,M,,,INC,25971.0
170215,KERALA,1980,12 TELLICHERRY,3 A. C. KUNHIRAMAN NAMBIAR,M,,,IND,510.0
170216,KERALA,1980,13 PERINGALAM,1 A. K. SASEENDRAN,M,,,INC(U),38049.0
170217,KERALA,1980,13 PERINGALAM,2 K. C. MARAR,M,,,JNP,32159.0
170218,KERALA,1980,13 PERINGALAM,3 PATTIAM SATHIAN,M,,,IND,840.0
170219,KERALA,1980,14 KUTHUPARAMBA,1 N. V. RAGHAVAN,M,,,CPM,44207.0
170220,KERALA,1980,14 KUTHUPARAMBA,2 R. KARUNAKARAN,M,,,IND,22556.0
170221,KERALA,1980,14 KUTHUPARAMBA,3 C. P. KUNHANANDAN NAMBIAR,M,,,IND,375.0
170222,KERALA,1980,14 KUTHUPARAMBA,4 M. P. MOHAN KUMAR,M,,,IND,282.0
170223,KERALA,1980,14 KUTHUPARAMBA,4 M. P. MOHAN KUMAR,M,,,IND,282.0
170224,KERALA,1980,15 PERAVOOR,1 K. P. NOORUDEEN,M,,,INC(U),45486.0
170225,KERALA,1980,15 PERAVOOR,2 C. M. KARUNAKARAN NAMBIAR,M,,,INC,31370.0
170226,KERALA,1980,16 NORTH WYNAD,1 M. V. RAJAN MASTER,M,,,INC,33723.0
170227,KERALA,1980,16 NORTH WYNAD,2 A. GOPALAN,M,,,CPM,29940.0
170228,KERALA,1980,17 BADAGARA,1 K. CHANDRA SEKHARAN,M,,,JNP,41684.0
170229,KERALA,1980,17 BADAGARA,2 P. V. KUNHIKANNAN,M,,,CPM,40322.0
170230,KERALA,1980,18 NADAPURAM,1 K. T. KANARAN,M,,,CPI,42680.0
170231,KERALA,1980,18 NADAPURAM,2 DR. K. G. ADIYEDI,M,,,INC,36940.0
170232,KERALA,1980,19 MEPPAYUR,1 A. V. ABDULURAHIMAN HAJI,M,,,IML,43851.0
170233,KERALA,1980,19 MEPPAYUR,2 P. K. K. BAVA,M,,,MUL,36044.0
170234,KERALA,1980,19 MEPPAYUR,3 I. T. NARAYANAN,M,,,SUC,1301.0
170235,KERALA,1980,20 QUILANDY,1 MANIMANGALATH KUTTIALY,M,,,INC,42171.0
170236,KERALA,1980,20 QUILANDY,2 P. K. SANKARAN,M,,,CPM,37143.0
170237,KERALA,1980,20 QUILANDY,3 ELAYIDETH VENUGOPAL,M,,,IND,2196.0
170238,KERALA,1980,21 PERAMBRA,1 V. V. DAKSHINAMOORTHY,M,,,CPM,44695.0
170239,KERALA,1980,21 PERAMBRA,2 K. A. DEVASSIA,M,,,KCJ,35227.0
170240,KERALA,1980,22 BALUSSERI,1 A. C. SHANMUKHADAS,M,,,INC(U),39664.0
170241,KERALA,1980,22 BALUSSERI,2 P. K. SANKARAN KUTTY,M,,,JNP,30716.0
170242,KERALA,1980,23 KODUVALLY,1 P. V. MOHAMMED,M,,,MUL,41134.0
170243,KERALA,1980,23 KODUVALLY,2 K. MOOSSAKUTTY,M,,,CPM,35608.0
170244,KERALA,1980,24 CALICUT- I,1 N. CHANDRASEKHARA KURUP,M,,,CPM,41796.0
170245,KERALA,1980,24 CALICUT- I,2 K. T. RAGHAVAN,M,,,INC,38011.0
170246,KERALA,1980,24 CALICUT- I,3 T. P. RAMAN,M,,,IND,263.0
170247,KERALA,1980,25 CALICUT- II,1 P. M. ABUBACKAR,M,,,IML,40160.0
170248,KERALA,1980,25 CALICUT- II,2 C. K. NANU,M,,,JNP,34931.0
170249,KERALA,1980,26 BEYPORE,1 N. P. MOIDEEN,M,,,INC(U),43360.0
170250,KERALA,1980,26 BEYPORE,2 N. K. ABDULLA KOYA,M,,,MUL,36052.0
170251,KERALA,1980,26 BEYPORE,3 T. V. NARAYANAN,M,,,IND,444.0
170252,KERALA,1980,27 KUNNAMANGALAM,1 K. P. RAMAN,M,,,IML,35234.0
170253,KERALA,1980,27 KUNNAMANGALAM,2 K. GOPALAN,M,,,INC,31173.0
170254,KERALA,1980,28 THIRUVAMBADY,1 CRYIAC JOHN,M,,,INC(U),35623.0
170255,KERALA,1980,28 THIRUVAMBADY,2 N. M. HUSSAIN,M,,,MUL,29953.0
170256,KERALA,1980,28 THIRUVAMBADY,3 B. P. MOIDEEN,M,,,IND,526.0
170257,KERALA,1980,29 KALPETTA,1 M. KAMALAM,F,,,JNP,37442.0
170258,KERALA,1980,29 KALPETTA,2 K. ABDUL KHADER,M,,,RSP,24403.0
170259,KERALA,1980,29 KALPETTA,3 PILEKKAL VARGHESE,M,,,IND,501.0
170260,KERALA,1980,29 KALPETTA,4 M. P. VIJAYAKUMAR,M,,,IND,269.0
170261,KERALA,1980,29 KALPETTA,5 VELAKOMBIL GOPALAN V. K.,M,,,IND,186.0
170262,KERALA,1980,29 KALPETTA,6 T. J. ANTONY,M,,,IND,102.0
170263,KERALA,1980,29 KALPETTA,7 VADAKKEKKARA VARGHESE NATHAI,M,,,IND,93.0
170264,KERALA,1980,30 SULTAN,1 K. K. RAMACHANDRAN MASTER,M,,,INC,36974.0
170265,KERALA,1980,30 SULTAN,2 P. T. JOSE,M,,,KEC,29580.0
170266,KERALA,1980,30 SULTAN,3 K. P. THOMAS,M,,,IND,714.0
170267,KERALA,1980,31 WANDOOR,1 M. A. KUTTAPPAN,M,,,INC,35187.0
170268,KERALA,1980,31 WANDOOR,2 P. SURESH,M,,,INC(U),29298.0
170269,KERALA,1980,31 WANDOOR,3 K. GOPALAN,M,,,JNP,1861.0
170270,KERALA,1980,31 WANDOOR,4 M. RAMUNNI,M,,,IND,1645.0
170271,KERALA,1980,31 WANDOOR,4 M. RAMUNNI,M,,,IND,1645.0
170272,KERALA,1980,31 WANDOOR,5 K. P. CHELLI,M,,,IND,239.0
170273,KERALA,1980,32 NILAMBUR,1 C. HARIDAS,M,,,INC(U),41744.0
170274,KERALA,1980,32 NILAMBUR,2 T. K. HAMSA,M,,,INC,35321.0
170275,KERALA,1980,32 NILAMBUR,3 K. M. GOPALAKRISHAN,M,,,IND,482.0
170276,KERALA,1980,32 NILAMBUR,4 T. M. HASSANKANI RAWTHER,M,,,IND,463.0
170277,KERALA,1980,33 MANJERI,1 C. H. MOHAMED KOYA,M,,,MUL,43209.0
170278,KERALA,1980,33 MANJERI,2 M. P. M. ABOOBACKER KUNIKKAL,M,,,IML,21905.0
170279,KERALA,1980,33 MANJERI,2 M. P. M. ABOOBACKER KUNIKKAL,M,,,IML,21905.0
170280,KERALA,1980,33 MANJERI,3 KUTTIYANTHODI MOHAMED,M,,,IND,491.0
170281,KERALA,1980,33 MANJERI,4 DR. MAJ. T. P. SUNDRAM,M,,,IND,472.0
170282,KERALA,1980,34 MALAPPURAM,1 U. A. BEERAN,M,,,MUL,36602.0
170283,KERALA,1980,34 MALAPPURAM,2 T. K. F. M. A. MUTHUKOYA THANGAL,M,,,IML,17272.0
170284,KERALA,1980,35 KONDOTTY,1 P. SEETHI HAJI,M,,,MUL,41848.0
170285,KERALA,1980,35 KONDOTTY,2 M. C. MOHAMED,M,,,IML,26650.0
170286,KERALA,1980,35 KONDOTTY,3 K. P. MOHAMED,M,,,IND,817.0
170287,KERALA,1980,35 KONDOTTY,4 T. UNNI KUMARAN,M,,,IND,287.0
170288,KERALA,1980,35 KONDOTTY,5 MALANGADAN MOHAMED HAJI,M,,,IND,139.0
170289,KERALA,1980,36 TIRURANGADI,1 AVUKKADERKUTTY MAHA,M,,,MUL,37775.0
170290,KERALA,1980,36 TIRURANGADI,2 K. KOYAKUNHI NAHA,M,,,CPI,25816.0
170291,KERALA,1980,36 TIRURANGADI,3 BALAKRISHNAN NAIR,M,,,IND,931.0
170292,KERALA,1980,36 TIRURANGADI,4 JAYACHANDRAN,M,,,IND,826.0
170293,KERALA,1980,36 TIRURANGADI,5 MOIDEEN KOYA,M,,,IND,175.0
170294,KERALA,1980,37 TANUR,1 E. AHMMED,M,,,MUL,38998.0
170295,KERALA,1980,37 TANUR,2 U. K. BHASY,M,,,INC(U),15265.0
170296,KERALA,1980,38 TIRUR,1 P. T. KUNHI MOHAMMED ALIAS KUNHUTTY HAJEE,M,,,MUL,38469.0
170297,KERALA,1980,38 TIRUR,2 MOHAMMED S/O ABDU,M,,,IML,36201.0
170298,KERALA,1980,39 PONNANI,1 K. SREEDHARAN,M,,,CPM,38791.0
170299,KERALA,1980,39 PONNANI,2 P. T. KOHANAKRISHNAN,M,,,INC,36475.0
170300,KERALA,1980,39 PONNANI,3 T. P. VASU,M,,,IND,1059.0
170301,KERALA,1980,40 KUTTIPPURAM,1 KORAMBAYIL AHAMMED HAJI,M,,,MUL,33863.0
170302,KERALA,1980,40 KUTTIPPURAM,2 P. V. S. MUSTHAFA POOKKOYA THANGAL,M,,,IML,15703.0
170303,KERALA,1980,41 MANKADA,1 K. P. MAJEED,M,,,MUL,35623.0
170304,KERALA,1980,41 MANKADA,2 ABU HAJI K.,M,,,IML,31861.0
170305,KERALA,1980,42 PERINTHALMANNA,1 NALAKATH SOOPPY,M,,,MUL,37203.0
170306,KERALA,1980,42 PERINTHALMANNA,2 PALOLI MOHAMMED KUTTY,M,,,CPM,33289.0
